index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,Mastery
3233,Class1,1698906380.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,1b25734414fcc7466153,0.1
3234,Class1,1698906371.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,0,4,1b25734414fcc7466153,0.1
3235,Class1,1698906363.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,468,3,3c89c7f1db26ae691db8,0.0
3236,Class1,1698906324.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,1,1b25734414fcc7466153,0.1
3237,Class1,1698906291.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,324,2,3c89c7f1db26ae691db8,0.0
3238,Class1,1698906265.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,0,4,1b25734414fcc7466153,0.1
3239,Class1,1698906230.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,1,1b25734414fcc7466153,0.1
3240,Class1,1698906103.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,324,2,54826f4abf592713d585,0.3333333333333333
3241,Class1,1698905867.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,344,2,9ea29e4a747ea4a7c70a,1.0
3242,Class1,1698905839.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,508,3,9ea29e4a747ea4a7c70a,1.0
3243,Class1,1698905805.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,2,e37bbe9fe37f92b785d9,1.0
3244,Class1,1698905726.0,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,324,2,9ea29e4a747ea4a7c70a,0.1
3245,Class1,1698905416.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,324,3,3c89c7f1db26ae691db8,0.0
3246,Class1,1698905406.0,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,332,3,3c89c7f1db26ae691db8,0.0
3247,Class1,1698905122.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,324,3,cd6355bf939a47577f6d,1.0
3248,Class1,1698905064.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,0,4,cd6355bf939a47577f6d,0.1
3249,Class1,1698905034.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,4,cd6355bf939a47577f6d,0.1
3250,Class1,1698904965.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,0,2,cd6355bf939a47577f6d,0.1
3251,Class1,1698904950.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,cd6355bf939a47577f6d,0.1
3252,Class1,1698904916.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,0,2,876aca2b8ce1958ea773,0.1
3253,Class1,1698904911.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,1,cd6355bf939a47577f6d,0.1
3254,Class1,1698904857.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,0,1,cd6355bf939a47577f6d,0.1
3255,Class1,1698904713.0,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,384,3,9ea29e4a747ea4a7c70a,0.0
3256,Class1,1698904604.0,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,9ea29e4a747ea4a7c70a,0.0
3257,Class1,1698904521.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,4,9ea29e4a747ea4a7c70a,0.1
3258,Class1,1698904384.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,344,2,18cdd44af62c6935e7a0,1.0
3259,Class1,1698904286.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,488,3,d0a933a514028d777578,1.0
3260,Class1,1698904264.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,2,cd6355bf939a47577f6d,1.0
3261,Class1,1698904209.0,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,320,2,d0a933a514028d777578,0.1
3262,Class1,1698904199.0,Error4,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,18cdd44af62c6935e7a0,0.1
3263,Class1,1698904068.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,2,545eb6c8154273344669,1.0
3264,Class1,1698904032.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,312,2,545eb6c8154273344669,0.1
3265,Class1,1698904020.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,0,5,545eb6c8154273344669,0.1
3266,Class1,1698904016.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,308,3,cd6355bf939a47577f6d,0.0
3267,Class1,1698903870.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,352,2,cd6355bf939a47577f6d,0.0
3268,Class1,1698903841.0,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,4,cd6355bf939a47577f6d,0.1
3269,Class1,1698903833.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,3,545eb6c8154273344669,0.3333333333333333
3270,Class1,1698903807.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,452,2,545eb6c8154273344669,0.1
3271,Class1,1698903706.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,312,3,545eb6c8154273344669,0.1
3272,Class1,1698903635.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,324,2,545eb6c8154273344669,0.1
3273,Class1,1698903468.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,460,3,545eb6c8154273344669,0.1
3274,Class1,1698903384.0,Error5,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,--,8b1fbc97391699e46cef,0.1
3275,Class1,1698903207.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,0,3,bab3d23935ae4f8e798c,0.1
3276,Class1,1698903165.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,3,bab3d23935ae4f8e798c,0.1
3277,Class1,1698903149.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,0,3,bab3d23935ae4f8e798c,0.1
3278,Class1,1698903087.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,1,bab3d23935ae4f8e798c,0.1
3279,Class1,1698903030.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,4,bab3d23935ae4f8e798c,0.1
3280,Class1,1698902975.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,0,4,bab3d23935ae4f8e798c,0.1
3281,Class1,1698902954.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,0,1,bab3d23935ae4f8e798c,0.1
3282,Class1,1698902940.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,0,5,bab3d23935ae4f8e798c,0.1
3283,Class1,1698902855.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,bab3d23935ae4f8e798c,0.1
3284,Class1,1698902829.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,1,bab3d23935ae4f8e798c,0.1
3285,Class1,1698902804.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,3,bab3d23935ae4f8e798c,0.1
3286,Class1,1698900895.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,308,3,a1fa76b5d99a411d6649,1.0
3287,Class1,1698900879.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,180,3,10de703c06bf9d873d68,1.0
3288,Class1,1698900793.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,10de703c06bf9d873d68,0.1
3289,Class1,1698900737.0,Error1,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,0,5,a1fa76b5d99a411d6649,0.1
3290,Class1,1698900567.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,312,2,10de703c06bf9d873d68,0.0
3291,Class1,1698900534.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,312,2,10de703c06bf9d873d68,0.0
3292,Class1,1698900267.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,3,10de703c06bf9d873d68,0.0
3293,Class1,1698900175.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,10de703c06bf9d873d68,0.1
3294,Class1,1698899784.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,3,10de703c06bf9d873d68,0.1
3295,Class1,1698899440.0,Error5,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,--,8b1fbc97391699e46cef,0.1
3296,Class1,1698899310.0,Error5,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,0,--,8b1fbc97391699e46cef,0.1
3297,Class1,1698895235.0,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,876aca2b8ce1958ea773,1.0
3298,Class1,1698890167.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e37bbe9fe37f92b785d9,0.1
3299,Class1,1698890005.0,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,456,3,e37bbe9fe37f92b785d9,0.1
3300,Class1,1698889285.0,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,464,3,e37bbe9fe37f92b785d9,0.1
3301,Class1,1698884712.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,320,2,545eb6c8154273344669,1.0
3302,Class1,1698884659.0,Partially_Correct,1,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,336,4,545eb6c8154273344669,0.3333333333333333
3303,Class1,1698884220.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,0,1,545eb6c8154273344669,0.1
3304,Class1,1698884038.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,0,2,545eb6c8154273344669,0.1
3305,Class1,1698884038.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,0,3,545eb6c8154273344669,0.1
3306,Class1,1698853095.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,184,3,18cdd44af62c6935e7a0,1.0
3307,Class1,1698852857.0,Error6,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,308,3,18cdd44af62c6935e7a0,0.1
3308,Class1,1698852844.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,4,10de703c06bf9d873d68,0.1
3309,Class1,1698852825.0,Error6,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,18cdd44af62c6935e7a0,0.1
3310,Class1,1698852768.0,Error6,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,512,3,18cdd44af62c6935e7a0,0.1
3311,Class1,1698852742.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,5,10de703c06bf9d873d68,0.1
3312,Class1,1698852400.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,328,3,c00c91256ab1777d0dbc,0.0
3313,Class1,1698852264.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,18cdd44af62c6935e7a0,1.0
3314,Class1,1698851926.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,0,2,c00c91256ab1777d0dbc,0.1
3315,Class1,1698851600.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,0,5,545eb6c8154273344669,0.1
3316,Class1,1698851553.0,Error1,0,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,0,3,545eb6c8154273344669,0.1
3317,Class1,1698851481.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,5,c00c91256ab1777d0dbc,0.1
3318,Class1,1698851219.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,344,3,545eb6c8154273344669,0.6666666666666666
3319,Class1,1698851198.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,320,2,d0a933a514028d777578,1.0
3320,Class1,1698851140.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,316,2,545eb6c8154273344669,0.6666666666666666
3321,Class1,1698851135.0,Partially_Correct,1,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,480,3,d0a933a514028d777578,0.3333333333333333
3322,Class1,1698850977.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,356,3,18cdd44af62c6935e7a0,1.0
3323,Class1,1698850939.0,Error2,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,328,3,18cdd44af62c6935e7a0,0.1
3324,Class1,1698850912.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,320,3,d0a933a514028d777578,0.6666666666666666
3325,Class1,1698850584.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,0,3,8b1fbc97391699e46cef,0.1
3326,Class1,1698850564.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,0,4,8b1fbc97391699e46cef,0.1
3327,Class1,1698850452.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,9ea29e4a747ea4a7c70a,0.1
3328,Class1,1698850297.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,18cdd44af62c6935e7a0,0.1
3329,Class1,1698850260.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,312,5,18cdd44af62c6935e7a0,0.0
3330,Class1,1698850245.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,324,3,18cdd44af62c6935e7a0,0.0
3331,Class1,1698850152.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,192,2,bca2be7a89b9b36b45cc,1.0
3332,Class1,1698849627.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,3,bca2be7a89b9b36b45cc,1.0
3333,Class1,1698849627.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,348,2,c00c91256ab1777d0dbc,1.0
3334,Class1,1698849585.0,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,328,3,8b1fbc97391699e46cef,1.0
3335,Class1,1698849552.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,4,c00c91256ab1777d0dbc,0.1
3336,Class1,1698849533.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,328,2,d0a933a514028d777578,0.6666666666666666
3337,Class1,1698849518.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,324,3,c00c91256ab1777d0dbc,1.0
3338,Class1,1698849465.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,2,9ea29e4a747ea4a7c70a,0.1
3339,Class1,1698849455.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,54826f4abf592713d585,1.0
3340,Class1,1698849343.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,c00c91256ab1777d0dbc,0.1
3341,Class1,1698849247.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,8516,11,d0a933a514028d777578,0.6666666666666666
3342,Class1,1698849120.0,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,8644,13,d0a933a514028d777578,0.1
3343,Class1,1698849073.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,288,3,18cdd44af62c6935e7a0,0.0
3344,Class1,1698849061.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,8632,11,d0a933a514028d777578,0.6666666666666666
3345,Class1,1698849048.0,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,324,3,d0a933a514028d777578,0.1
3346,Class1,1698848947.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,8640,12,d0a933a514028d777578,0.6666666666666666
3347,Class1,1698848929.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,79ea7a2f63285f2fe26b,1.0
3348,Class1,1698848825.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,332,3,d0a933a514028d777578,0.6666666666666666
3349,Class1,1698848759.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,3,c00c91256ab1777d0dbc,0.1
3350,Class1,1698848563.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,448,3,d0a933a514028d777578,0.6666666666666666
3351,Class1,1698848528.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,440,3,d0a933a514028d777578,0.6666666666666666
3352,Class1,1698848455.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,344,3,d0a933a514028d777578,0.6666666666666666
3353,Class1,1698848347.0,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,0,1,8b1fbc97391699e46cef,0.1
3354,Class1,1698848340.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,456,3,d0a933a514028d777578,0.6666666666666666
3355,Class1,1698848314.0,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,0,1,8b1fbc97391699e46cef,0.1
3356,Class1,1698848309.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,324,2,d0a933a514028d777578,0.6666666666666666
3357,Class1,1698848272.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,452,3,d0a933a514028d777578,0.6666666666666666
3358,Class1,1698848188.0,Partially_Correct,2,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,8512,11,d0a933a514028d777578,0.6666666666666666
3359,Class1,1698848169.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,10de703c06bf9d873d68,0.1
3360,Class1,1698848113.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,192,3,e37bbe9fe37f92b785d9,1.0
3361,Class1,1698848078.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,480,3,e37bbe9fe37f92b785d9,1.0
3362,Class1,1698848054.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,0,2,e37bbe9fe37f92b785d9,0.1
3363,Class1,1698848030.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,0,4,e37bbe9fe37f92b785d9,0.1
3364,Class1,1698847918.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,0,3,3c89c7f1db26ae691db8,0.1
3365,Class1,1698847855.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,0,2,3c89c7f1db26ae691db8,0.1
3366,Class1,1698847822.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,328,3,c00c91256ab1777d0dbc,0.0
3367,Class1,1698847770.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,456,3,c00c91256ab1777d0dbc,0.0
3368,Class1,1698847636.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,316,3,c00c91256ab1777d0dbc,0.0
3369,Class1,1698847599.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,324,2,c00c91256ab1777d0dbc,0.0
3370,Class1,1698847542.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,308,3,c00c91256ab1777d0dbc,0.0
3371,Class1,1698847365.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,308,3,c00c91256ab1777d0dbc,0.0
3372,Class1,1698847246.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,320,3,3c89c7f1db26ae691db8,1.0
3373,Class1,1698847000.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,10de703c06bf9d873d68,0.1
3374,Class1,1698846938.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,2,10de703c06bf9d873d68,0.1
3375,Class1,1698846908.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,324,3,18cdd44af62c6935e7a0,1.0
3376,Class1,1698846898.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,344,4,18cdd44af62c6935e7a0,1.0
3377,Class1,1698846840.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,312,3,c00c91256ab1777d0dbc,0.0
3378,Class1,1698846636.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,3,10de703c06bf9d873d68,0.1
3379,Class1,1698846602.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,320,3,c00c91256ab1777d0dbc,0.0
3380,Class1,1698846510.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,10de703c06bf9d873d68,0.1
3381,Class1,1698846466.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,5,10de703c06bf9d873d68,0.1
